rxn_id,fold,scaffold
376,1,C#[N+][C-](C)C(=O)NC.CC(=O)C1=C(C#N)C2CCC1C2
377,2,CC1=C(Cl)C2CCC1C2.CNC(=O)C=[NH+][C-](C)C
378,2,CC1=C(Cl)C2CCC1C2.CNC(=O)C=[NH+][C-](C)C
379,3,CC(=O)C(F)=C(F)F.CNC(=O)C(C)=[O+][CH-]C(C)=O
380,3,CC(=O)C(F)=C(F)F.CNC(=O)C(C)=[O+][CH-]C(C)=O
381,4,CNC(=O)[C-]([N+]#CC#N)C(=O)NC.COC#CC(C)=O
382,4,CNC(=O)[C-]([N+]#CC#N)C(=O)NC.COC#CC(C)=O
383,2,CNC(=O)/C(F)=C(/F)C(=O)NC.COC(=O)[N-][NH+]=N
384,0,CC1=C(C#N)C2CCC1C2.COC(=O)[N-][N+]#CC(C)=O
385,0,CC1=C(C#N)C2CCC1C2.COC(=O)[N-][N+]#CC(C)=O
387,3,CC#[N+][CH-]C.ClC1(Br)C#CCCCCC1
388,1,CC#CC(=O)OC.C[N+](=Cc1ccccc1)[C-](C#N)C#N
389,1,CC#CC(=O)OC.C[N+](=Cc1ccccc1)[C-](C#N)C#N
390,1,CNC(=O)C#[N+][NH-].N#CC1=C(Br)C2C=CC1O2
391,1,CNC(=O)C#[N+][NH-].N#CC1=C(Br)C2C=CC1O2
392,1,CNC(=O)C#[N+][NH-].N#CC1=C(Br)C2C=CC1O2
393,1,CNC(=O)C#[N+][NH-].N#CC1=C(Br)C2C=CC1O2
394,4,C[CH-][NH+]=Cc1ccccc1.N#CC1=C(C#N)C2CCC1C2
395,0,COC(=O)C#CC(=O)OC.N#C[N-][N+]#Cc1ccccc1
396,2,C[CH-][N+](C)=C(C#N)C#N.FC(F)(F)C1=CC2CCC1C2
397,2,C[CH-][N+](C)=C(C#N)C#N.FC(F)(F)C1=CC2CCC1C2
398,3,CNC(=O)C#CCl.CNC(=O)C(C#N)=[NH+][CH-]C(C)=O
399,3,CNC(=O)C#CCl.CNC(=O)C(C#N)=[NH+][CH-]C(C)=O
400,2,COC(=O)[c-]1[o+]noc1=O.FC1=C(Cl)C2C=CC1O2
401,2,COC(=O)[c-]1[o+]noc1=O.FC1=C(Cl)C2C=CC1O2
402,2,COC(=O)[c-]1[o+]noc1=O.FC1=C(Cl)C2C=CC1O2
403,2,COC(=O)[c-]1[o+]noc1=O.FC1=C(Cl)C2C=CC1O2
404,4,CC(=O)C#[N+][C-](C(C)=O)C(C)=O.FC1=CC2CCC1C2
405,4,CC(=O)C#[N+][C-](C(C)=O)C(C)=O.FC1=CC2CCC1C2
406,3,CNC(=O)[N-][N+]#CC(C)=O.COC1=C(C)C2C=CC1O2
407,3,CNC(=O)[N-][N+]#CC(C)=O.COC1=C(C)C2C=CC1O2
408,3,CNC(=O)[N-][N+]#CC(C)=O.COC1=C(C)C2C=CC1O2
409,3,CNC(=O)[N-][N+]#CC(C)=O.COC1=C(C)C2C=CC1O2
411,1,CC(=O)C(F)=C(C(C)=O)C(C)=O.CC(=O)C=[NH+][CH-]C#N
412,2,CC(=O)[c-]1[o+]c(C)oc1=O.COC(=O)/C=C/C(=O)OC
413,0,COC(=O)C(C)=[NH+][N-]C(C)=O.FC1=C(F)C2C=CC1O2
414,0,COC(=O)C(C)=[NH+][N-]C(C)=O.FC1=C(F)C2C=CC1O2
415,1,COC(=O)C#CC(C)=O.C[CH-][NH+]=C(C#N)c1ccccc1
416,1,COC(=O)C#CC(C)=O.C[CH-][NH+]=C(C#N)c1ccccc1
417,2,CC(=O)C1=C(C)C2CCC1C2.CNC(=O)C#[N+][C-](C)C
418,2,CC(=O)C1=C(C)C2CCC1C2.CNC(=O)C#[N+][C-](C)C
419,3,CC#CC(F)(F)F.COC(=O)c1oc(=O)[c-](C(C)=O)[o+]1
420,3,CC#CC(F)(F)F.COC(=O)c1oc(=O)[c-](C(C)=O)[o+]1
421,4,CNC(=O)c1[nH+][c-](C#N)c(=O)o1.COC#CBr
422,4,CNC(=O)c1[nH+][c-](C#N)c(=O)o1.COC#CBr
423,4,CC=[N+](C)[C-](C(C)=O)C(C)=O.ClC1=CC2C=CC1O2
424,4,CC=[N+](C)[C-](C(C)=O)C(C)=O.ClC1=CC2C=CC1O2
425,4,CC=[N+](C)[C-](C(C)=O)C(C)=O.ClC1=CC2C=CC1O2
426,4,CC=[N+](C)[C-](C(C)=O)C(C)=O.ClC1=CC2C=CC1O2
427,0,CC(=O)C=[NH+][N-]c1ccccc1.COC#CBr
428,0,CC(=O)C=[NH+][N-]c1ccccc1.COC#CBr
431,1,CC(=O)C(C)=[O+][C-](C)C#N.COC1=C(C)C2CCC1C2
432,1,CC(=O)C(C)=[O+][C-](C)C#N.COC1=C(C)C2CCC1C2
433,2,COC(=O)C1=C(F)C2C=CC1O2.C[CH-][O+]=CC(=O)NC
434,2,COC(=O)C1=C(F)C2C=CC1O2.C[CH-][O+]=CC(=O)NC
437,3,CC#[N+][C-](C(C)=O)C(C)=O.CC1=C(Cl)C2CCC1C2
438,3,CC#[N+][C-](C(C)=O)C(C)=O.CC1=C(Cl)C2CCC1C2
439,3,CC(=O)C(=[O+][NH-])c1ccccc1.CO/C(F)=C(\F)OC
440,4,C(=[O+][N-]c1ccccc1)c1ccccc1.COC#CCl
441,4,C(=[O+][N-]c1ccccc1)c1ccccc1.COC#CCl
444,0,COC(=O)[N-][N+]#N.COC1(F)C#CC(F)(F)CCCC1
445,0,COC(=O)[N-][N+]#N.COC1(F)C#CC(F)(F)CCCC1
446,1,C#[N+][C-](C(=O)OC)C(=O)OC.COC#Cc1ccccc1
447,1,C#[N+][C-](C(=O)OC)C(=O)OC.COC#Cc1ccccc1
448,4,C[C-](C#N)[O+]=C(C#N)C#N.ClC1=C(Cl)C2CCC1C2
449,0,CC(C)=[NH+][O-].COC(=O)C1=C(C(=O)OC)C2CCC1C2
450,2,CC(C)=C(F)F.CNC(=O)[c-]1[nH+]c(C(=O)OC)oc1=O
451,2,CC(C)=C(F)F.CNC(=O)[c-]1[nH+]c(C(=O)OC)oc1=O
452,3,CC1(F)C#CC(F)(F)CCCC1.Cc1[nH+][c-](C)c(=O)o1
453,3,CC1(F)C#CC(F)(F)CCCC1.Cc1[nH+][c-](C)c(=O)o1
454,4,COC(=O)[c-]1[nH+]c(C(C)=O)oc1=O.COC(C)=C(C)C
455,4,COC(=O)[c-]1[nH+]c(C(C)=O)oc1=O.COC(C)=C(C)C
456,0,CN=[N+](C)[N-]C(=O)OC.COC1=C(Cl)C2C=CC1O2
457,0,CN=[N+](C)[N-]C(=O)OC.COC1=C(Cl)C2C=CC1O2
458,0,CN=[N+](C)[N-]C(=O)OC.COC1=C(Cl)C2C=CC1O2
459,0,CN=[N+](C)[N-]C(=O)OC.COC1=C(Cl)C2C=CC1O2
460,0,COC(C#N)=C(OC)OC.N#C[N-][O+]=Cc1ccccc1
461,0,COC(C#N)=C(OC)OC.N#C[N-][O+]=Cc1ccccc1
462,1,CC(=O)C1=C(Cl)C2CCC1C2.N#[N+][CH-]c1ccccc1
463,1,CC(=O)C1=C(Cl)C2CCC1C2.N#[N+][CH-]c1ccccc1
464,1,CO/C(C(C)=O)=C(/OC)C(C)=O.Cc1[nH+][c-](C)c(=O)o1
465,2,CC(=O)[c-]1c(=O)on[n+]1C.N#CC1=C(Cl)C2C=CC1O2
466,2,CC(=O)[c-]1c(=O)on[n+]1C.N#CC1=C(Cl)C2C=CC1O2
469,3,CC#COC.CNC(=O)[C-](C(C)=O)[N+](C)=CC(=O)OC
470,3,CC#COC.CNC(=O)[C-](C(C)=O)[N+](C)=CC(=O)OC
473,4,CC(=O)C=[N+](C)[CH-]C#N.COC(=O)C1=C(C)C2C=CC1O2
474,4,CC(=O)C=[N+](C)[CH-]C#N.COC(=O)C1=C(C)C2C=CC1O2
475,0,COC(=O)C(C)=[O+][CH-]C#N.COC1=C(C#N)C2CCC1C2
476,0,COC(=O)C(C)=[O+][CH-]C#N.COC1=C(C#N)C2CCC1C2
477,1,COC(=O)C1=C(C(C)=O)C2C=CC1O2.COC(=O)[CH-][N+]#N
478,1,COC(=O)C1=C(C(C)=O)C2C=CC1O2.COC(=O)[CH-][N+]#N
479,1,COC(=O)C1=C(C(C)=O)C2C=CC1O2.COC(=O)[CH-][N+]#N
480,1,COC(=O)C1=C(C(C)=O)C2C=CC1O2.COC(=O)[CH-][N+]#N
481,2,CC1=CC2C=CC1O2.COC(=O)[C-]([N+]#CC(C)=O)C(C)=O
482,2,CC1=CC2C=CC1O2.COC(=O)[C-]([N+]#CC(C)=O)C(C)=O
483,2,CC1=CC2C=CC1O2.COC(=O)[C-]([N+]#CC(C)=O)C(C)=O
484,2,CC1=CC2C=CC1O2.COC(=O)[C-]([N+]#CC(C)=O)C(C)=O
485,3,CC=[NH+][N-]C(=O)OC.CNC(=O)C1=C(C#N)C2C=CC1O2
486,3,CC=[NH+][N-]C(=O)OC.CNC(=O)C1=C(C#N)C2C=CC1O2
487,3,CC=[NH+][N-]C(=O)OC.CNC(=O)C1=C(C#N)C2C=CC1O2
488,3,CC=[NH+][N-]C(=O)OC.CNC(=O)C1=C(C#N)C2C=CC1O2
489,2,CNC(=O)c1oc(=O)[c-](C)[n+]1C.CO/C(C)=C(\C)OC
490,1,CNC(=O)C=[N+](C)[NH-].COC1(Cl)C#CCCCCC1
491,1,CNC(=O)C=[N+](C)[NH-].COC1(Cl)C#CCCCCC1
492,2,COC(=O)C(C)=[O+][O-].FC1=C(C(F)(F)F)C2CCC1C2
493,2,COC(=O)C(C)=[O+][O-].FC1=C(C(F)(F)F)C2CCC1C2
494,3,CC#[N+][C-](C(=O)NC)C(=O)NC.COC#CBr
495,3,CC#[N+][C-](C(=O)NC)C(=O)NC.COC#CBr
496,4,CC=[NH+][N-]c1ccccc1.COC1=C(Cl)C2C=CC1O2
497,4,CC=[NH+][N-]c1ccccc1.COC1=C(Cl)C2C=CC1O2
498,4,CC=[NH+][N-]c1ccccc1.COC1=C(Cl)C2C=CC1O2
499,4,CC=[NH+][N-]c1ccccc1.COC1=C(Cl)C2C=CC1O2
500,0,C=[NH+][CH-]C(=O)OC.COC1=C(Br)C2C=CC1O2
501,0,C=[NH+][CH-]C(=O)OC.COC1=C(Br)C2C=CC1O2
502,0,C=[NH+][CH-]C(=O)OC.COC1=C(Br)C2C=CC1O2
503,0,C=[NH+][CH-]C(=O)OC.COC1=C(Br)C2C=CC1O2
504,1,CNC(=O)C#[N+][N-]C#N.FC1=C(C(F)(F)F)C2C=CC1O2
505,1,CNC(=O)C#[N+][N-]C#N.FC1=C(C(F)(F)F)C2C=CC1O2
506,1,CNC(=O)C#[N+][N-]C#N.FC1=C(C(F)(F)F)C2C=CC1O2
507,1,CNC(=O)C#[N+][N-]C#N.FC1=C(C(F)(F)F)C2C=CC1O2
508,3,C=[N+](C)[C-](C(C)=O)C(C)=O.N#CC1=C(Cl)C2C=CC1O2
509,3,C=[N+](C)[C-](C(C)=O)C(C)=O.N#CC1=C(Cl)C2C=CC1O2
510,3,C=[N+](C)[C-](C(C)=O)C(C)=O.N#CC1=C(Cl)C2C=CC1O2
514,4,CNC(=O)C#CBr.COC(=O)[C-](C#N)[N+]#CC#N
515,4,CNC(=O)C#CBr.COC(=O)[C-](C#N)[N+]#CC#N
516,0,CC(C)=C(C)c1ccccc1.CNC(=O)C(C#N)=[N+](C)[O-]
517,0,CC(C)=C(C)c1ccccc1.CNC(=O)C(C#N)=[N+](C)[O-]
518,1,COC(=O)C(C#N)=[N+](C)[C-](C#N)C#N.COC(F)=C(F)F
519,1,COC(=O)C(C#N)=[N+](C)[C-](C#N)C#N.COC(F)=C(F)F
520,2,CC(=[O+][NH-])c1ccccc1.COC1=C(Cl)C2C=CC1O2
521,2,CC(=[O+][NH-])c1ccccc1.COC1=C(Cl)C2C=CC1O2
522,2,CC(=[O+][NH-])c1ccccc1.COC1=C(Cl)C2C=CC1O2
523,2,CC(=[O+][NH-])c1ccccc1.COC1=C(Cl)C2C=CC1O2
524,2,COC#CC(C)=O.COC(=O)C=[N+](C)[N-]c1ccccc1
525,2,COC#CC(C)=O.COC(=O)C=[N+](C)[N-]c1ccccc1
526,3,COC(=O)C#CCl.COC(=O)[CH-][N+](C)=C(C#N)C(C)=O
527,3,COC(=O)C#CCl.COC(=O)[CH-][N+](C)=C(C#N)C(C)=O
528,3,CNC(=O)c1oc(=O)[c-](C(C)=O)[n+]1C.COC(=O)C#CF
530,4,COC(=O)C1=CC2CCC1C2.N#C[N-][N+]#Cc1ccccc1
531,4,COC(=O)C1=CC2CCC1C2.N#C[N-][N+]#Cc1ccccc1
532,0,C[C-](C)[O+]=CC#N.N#CC1=C(c2ccccc2)C2CCC1C2
533,0,C[C-](C)[O+]=CC#N.N#CC1=C(c2ccccc2)C2CCC1C2
534,4,C1=CC2C=CC1O2.COC(=O)C(C#N)=[O+][CH-]c1ccccc1
535,1,CNC(=O)C(C)=[N+](C)[C-](C)C#N.FC1=C(F)C2C=CC1O2
536,1,CNC(=O)C(C)=[N+](C)[C-](C)C#N.FC1=C(F)C2C=CC1O2
537,2,CNC(=O)C(C)=[O+][C-](C(C)=O)C(=O)OC.COC#CC#N
538,2,CNC(=O)C(C)=[O+][C-](C(C)=O)C(=O)OC.COC#CC#N
539,3,CC(=O)[C-](C)[NH+]=CC#N.CC1=C(C(F)(F)F)C2C=CC1O2
540,3,CC(=O)[C-](C)[NH+]=CC#N.CC1=C(C(F)(F)F)C2C=CC1O2
541,3,CC(=O)[C-](C)[NH+]=CC#N.CC1=C(C(F)(F)F)C2C=CC1O2
542,3,CC(=O)[C-](C)[NH+]=CC#N.CC1=C(C(F)(F)F)C2C=CC1O2
543,3,CNC(=O)C(C)=[NH+][C-](C)C#N.N#CC1=C(C#N)C2C=CC1O2
544,3,CNC(=O)C(C)=[NH+][C-](C)C#N.N#CC1=C(C#N)C2C=CC1O2
545,4,CNC(=O)C#[N+][N-]C#N.CNC(=O)C(C(=O)NC)=C(F)F
546,4,CNC(=O)C#[N+][N-]C#N.CNC(=O)C(C(=O)NC)=C(F)F
547,0,CC#[N+][NH-].CNC(=O)C1(C#N)C#CC(C#N)(C#N)CCCC1
549,4,CC1=C(Br)C2C=CC1O2.[NH-][NH+]=Cc1ccccc1
550,4,CC1=C(Br)C2C=CC1O2.[NH-][NH+]=Cc1ccccc1
551,4,CC1=C(Br)C2C=CC1O2.[NH-][NH+]=Cc1ccccc1
552,4,CC1=C(Br)C2C=CC1O2.[NH-][NH+]=Cc1ccccc1
553,0,CNC(=O)[C-](C)[NH+]=CC#N.FC(F)(F)C1=CC2C=CC1O2
554,0,CNC(=O)[C-](C)[NH+]=CC#N.FC(F)(F)C1=CC2C=CC1O2
555,0,CNC(=O)[C-](C)[NH+]=CC#N.FC(F)(F)C1=CC2C=CC1O2
556,0,CNC(=O)[C-](C)[NH+]=CC#N.FC(F)(F)C1=CC2C=CC1O2
557,0,CNC(=O)C=[N+](C)[C-](C)C(=O)NC.COC(=O)C#CC#N
558,0,CNC(=O)C=[N+](C)[C-](C)C(=O)NC.COC(=O)C#CC#N
559,1,COC(=O)C1=C(C#N)C2CCC1C2.C[N-][NH+]=NC(=O)OC
560,1,COC(=O)C1=C(C#N)C2CCC1C2.C[N-][NH+]=NC(=O)OC
561,2,CC(=O)[C-](C)[N+](C)=CC#N.FC1C#CC(F)(F)CCCC1
562,2,CC(=O)[C-](C)[N+](C)=CC#N.FC1C#CC(F)(F)CCCC1
563,3,CC1=C(C)C2C=CC1O2.CC=[NH+][C-](C(=O)OC)C(=O)OC
564,3,CC1=C(C)C2C=CC1O2.CC=[NH+][C-](C(=O)OC)C(=O)OC
565,4,C#[N+][C-](C)C#N.CNC(=O)C1=C(Br)C2CCC1C2
566,4,C#[N+][C-](C)C#N.CNC(=O)C1=C(Br)C2CCC1C2
567,0,CC(=O)C1=CC2CCC1C2.C[N+]([NH-])=C(C#N)c1ccccc1
568,0,CC(=O)C1=CC2CCC1C2.C[N+]([NH-])=C(C#N)c1ccccc1
569,1,COC(=O)C#CC#N.N#[N+][C-](c1ccccc1)c1ccccc1
570,1,COC(=O)C#CC#N.N#[N+][C-](c1ccccc1)c1ccccc1
571,2,CC#[N+][CH-]C(C)=O.CC(=O)C1=C(C(F)(F)F)C2CCC1C2
572,2,CC#[N+][CH-]C(C)=O.CC(=O)C1=C(C(F)(F)F)C2CCC1C2
573,3,CC#Cc1ccccc1.CNC(=O)C=[NH+][C-](C#N)C(=O)NC
574,3,CC#Cc1ccccc1.CNC(=O)C=[NH+][C-](C#N)C(=O)NC
576,1,CNC(=O)C#Cc1ccccc1.COC(=O)[c-]1[o+]noc1=O
577,2,CNC(=O)C#CC(F)(F)F.C[C-]([N+]#CC#N)c1ccccc1
579,4,CC(=O)C(=[NH+][O-])C(C)=O.CNC(=O)C1=C(F)C2CCC1C2
580,4,CC(=O)C(=[NH+][O-])C(C)=O.CNC(=O)C1=C(F)C2CCC1C2
581,0,COC(=O)C#Cc1ccccc1.N#C[CH-][N+]#Cc1ccccc1
582,0,COC(=O)C#Cc1ccccc1.N#C[CH-][N+]#Cc1ccccc1
583,1,CC#CC(=O)OC.COC(=O)C=[N+](C)[C-](C(C)=O)C(C)=O
584,1,CC#CC(=O)OC.COC(=O)C=[N+](C)[C-](C(C)=O)C(C)=O
585,2,COC(=O)C(C(C)=O)=C(C(=O)OC)C(=O)OC.C[N-][N+]#N
586,2,COC(=O)C(C(C)=O)=C(C(=O)OC)C(=O)OC.C[N-][N+]#N
588,3,C=[O+][CH-]C(=O)NC.COC1(OC)C#CC(C#N)CCCC1
589,3,CC(=O)C(C)=[N+](C)[C-](C#N)C#N.N#CC1=C(F)C2CCC1C2
590,3,CC(=O)C(C)=[N+](C)[C-](C#N)C#N.N#CC1=C(F)C2CCC1C2
591,1,CC(=[NH+][O-])c1ccccc1.CNC(=O)C1=C(C)C2C=CC1O2
592,1,CC(=[NH+][O-])c1ccccc1.CNC(=O)C1=C(C)C2C=CC1O2
593,1,CC(=[NH+][O-])c1ccccc1.CNC(=O)C1=C(C)C2C=CC1O2
594,1,CC(=[NH+][O-])c1ccccc1.CNC(=O)C1=C(C)C2C=CC1O2
595,4,COC(=O)C(C#N)=[NH+][N-]C#N.COC(=O)C1=CC2CCC1C2
596,4,COC(=O)C(C#N)=[NH+][N-]C#N.COC(=O)C1=CC2CCC1C2
597,0,CC(=O)C1=CC2CCC1C2.CNC(=O)[C-](C#N)[NH+]=C(C)C#N
598,0,CC(=O)C1=CC2CCC1C2.CNC(=O)[C-](C#N)[NH+]=C(C)C#N
599,2,CC(=O)C(C)=[O+][C-](C)c1ccccc1.FC1=CC2C=CC1O2
600,2,CC(=O)C(C)=[O+][C-](C)c1ccccc1.FC1=CC2C=CC1O2
601,2,CC(=O)C(C)=[O+][C-](C)c1ccccc1.FC1=CC2C=CC1O2
602,2,CC(=O)C(C)=[O+][C-](C)c1ccccc1.FC1=CC2C=CC1O2
603,4,C(=C/c1ccccc1)/c1ccccc1.[O-][NH+]=Nc1ccccc1
606,1,CC(=O)C#Cc1ccccc1.O=c1[n-][nH+]c(-c2ccccc2)o1
607,1,CC(=O)C#Cc1ccccc1.O=c1[n-][nH+]c(-c2ccccc2)o1
608,2,C#[N+][C-](C)C(C)=O.CC(=O)C1=C(Br)C2CCC1C2
609,2,C#[N+][C-](C)C(C)=O.CC(=O)C1=C(Br)C2CCC1C2
610,4,C[N-][O+]=CC(=O)OC.FC(F)(F)C1=C(Cl)C2C=CC1O2
611,4,C[N-][O+]=CC(=O)OC.FC(F)(F)C1=C(Cl)C2C=CC1O2
613,4,C[N-][O+]=CC(=O)OC.FC(F)(F)C1=C(Cl)C2C=CC1O2
615,0,C=C(OC)OC.CNC(=O)[C-](C(=O)NC)[N+](C)=C(C)C#N
616,3,CC(=O)C(C#N)=[N+](C)[NH-].COC(=O)C1=C(C#N)C2CCC1C2
617,3,CC(=O)C(C#N)=[N+](C)[NH-].COC(=O)C1=C(C#N)C2CCC1C2
618,4,CNC(=O)[c-]1c(=O)oc(C#N)[n+]1C.COC(=O)C#CC(C)=O
619,4,CNC(=O)[c-]1c(=O)oc(C#N)[n+]1C.COC(=O)C#CC(C)=O
620,3,CC(=O)C=[NH+][C-](C)c1ccccc1.COC1=CC2C=CC1O2
621,3,CC(=O)C=[NH+][C-](C)c1ccccc1.COC1=CC2C=CC1O2
622,3,CC(=O)C=[NH+][C-](C)c1ccccc1.COC1=CC2C=CC1O2
623,3,CC(=O)C=[NH+][C-](C)c1ccccc1.COC1=CC2C=CC1O2
624,0,CC1=C(Cl)C2CCC1C2.C[N+](=CC#N)[CH-]c1ccccc1
625,0,CC1=C(Cl)C2CCC1C2.C[N+](=CC#N)[CH-]c1ccccc1
626,1,CNC(=O)[C-](C(=O)OC)[N+](C)=C(C)C#N.CO/C=C/OC
628,1,CC#[N+][C-](C)C(C)=O.ClC1=C(Br)C2C=CC1O2
630,1,CC#[N+][C-](C)C(C)=O.ClC1=C(Br)C2C=CC1O2
631,2,C[CH-][N+]#CC(=O)NC.FC(F)(F)C1=C(Cl)C2CCC1C2
632,2,C[CH-][N+]#CC(=O)NC.FC(F)(F)C1=C(Cl)C2CCC1C2
633,3,CC(=[O+][N-]C#N)c1ccccc1.ClC1C#CCCCCC1
634,3,CC(=[O+][N-]C#N)c1ccccc1.ClC1C#CCCCCC1
635,4,CNC(=O)C#CC(F)(F)F.CNC(=O)C(C#N)=[N+](C)[CH-]C#N
636,4,CNC(=O)C#CC(F)(F)F.CNC(=O)C(C#N)=[N+](C)[CH-]C#N
637,0,CNC(=O)C=[O+][N-]C(=O)NC.COC(=O)C#CBr
638,0,CNC(=O)C=[O+][N-]C(=O)NC.COC(=O)C#CBr
639,2,CNC(=O)[C-](C#N)[N+](C)=Cc1ccccc1.CO/C=C/OC
640,3,CNC(=O)C=[NH+][C-](C#N)C(C)=O.COC(=O)C#CC(=O)OC
641,4,COC1=C(C(C)=O)C2C=CC1O2.N#CC#[N+][N-]c1ccccc1
642,4,COC1=C(C(C)=O)C2C=CC1O2.N#CC#[N+][N-]c1ccccc1
643,4,COC1=C(C(C)=O)C2C=CC1O2.N#CC#[N+][N-]c1ccccc1
644,4,COC1=C(C(C)=O)C2C=CC1O2.N#CC#[N+][N-]c1ccccc1
645,4,COC(=O)C#CBr.COC(=O)C(=[NH+][NH-])C(=O)OC
647,0,CC#[N+][C-](C#N)C#N.COC(=O)/C(Cl)=C(\Cl)C(=O)OC
648,1,CC(=[NH+][C-](C#N)C#N)c1ccccc1.N#CC#Cc1ccccc1
649,1,CC(=[NH+][C-](C#N)C#N)c1ccccc1.N#CC#Cc1ccccc1
650,2,CNC(=O)C1(Br)C#CCCCCC1.C[C-](C)[N+]#N
651,2,CNC(=O)C1(Br)C#CCCCCC1.C[C-](C)[N+]#N
652,0,C1=CC2OC1C=C2c1ccccc1.CN=[NH+][N-]c1ccccc1
653,0,C1=CC2OC1C=C2c1ccccc1.CN=[NH+][N-]c1ccccc1
654,0,C1=CC2OC1C=C2c1ccccc1.CN=[NH+][N-]c1ccccc1
655,0,C1=CC2OC1C=C2c1ccccc1.CN=[NH+][N-]c1ccccc1
656,3,CC#CC(=O)NC.C[C-]([N+]#Cc1ccccc1)c1ccccc1
657,3,CC#CC(=O)NC.C[C-]([N+]#Cc1ccccc1)c1ccccc1
658,1,CC#Cc1ccccc1.CC#[N+][C-](C(=O)NC)c1ccccc1
662,2,C1=CC2C=CC1O2.CNC(=O)C(C(=O)OC)=[N+](C)[C-](C)C#N
663,4,COC(=O)[C-]([N+]#CC(C)=O)C(C)=O.N#CC#Cc1ccccc1
664,4,COC(=O)[C-]([N+]#CC(C)=O)C(C)=O.N#CC#Cc1ccccc1
665,0,CC(=O)C(=[O+][O-])c1ccccc1.COC(=O)C#CC(F)(F)F
666,0,CC(=O)C(=[O+][O-])c1ccccc1.COC(=O)C#CC(F)(F)F
667,1,COC(=O)[c-]1[o+]c(C(C)=O)oc1=O.FC1=C(F)C2C=CC1O2
668,1,COC(=O)[c-]1[o+]c(C(C)=O)oc1=O.FC1=C(F)C2C=CC1O2
669,1,C#[N+][C-](C)C(=O)NC.CNC(=O)C1=C(C(C)=O)C2C=CC1O2
670,1,C#[N+][C-](C)C(=O)NC.CNC(=O)C1=C(C(C)=O)C2C=CC1O2
671,1,C#[N+][C-](C)C(=O)NC.CNC(=O)C1=C(C(C)=O)C2C=CC1O2
672,1,C#[N+][C-](C)C(=O)NC.CNC(=O)C1=C(C(C)=O)C2C=CC1O2
673,2,COC(=O)C1=C(c2ccccc2)C2C=CC1O2.C[N-][N+]#CC#N
674,2,COC(=O)C1=C(c2ccccc2)C2C=CC1O2.C[N-][N+]#CC#N
675,2,COC(=O)C1=C(c2ccccc2)C2C=CC1O2.C[N-][N+]#CC#N
676,2,COC(=O)C1=C(c2ccccc2)C2C=CC1O2.C[N-][N+]#CC#N
677,3,COC(=O)C1=C(Cl)C2C=CC1O2.COC(=O)C=[O+][N-]C#N
678,3,COC(=O)C1=C(Cl)C2C=CC1O2.COC(=O)C=[O+][N-]C#N
679,3,COC(=O)C1=C(Cl)C2C=CC1O2.COC(=O)C=[O+][N-]C#N
680,3,COC(=O)C1=C(Cl)C2C=CC1O2.COC(=O)C=[O+][N-]C#N
681,2,COC(=O)C(C(=O)OC)=C(C)C.COC(=O)C=[NH+][C-](C)C
682,2,COC(=O)C(C(=O)OC)=C(C)C.COC(=O)C=[NH+][C-](C)C
683,3,COC(=O)C(C#N)=[NH+][C-](C)C#N.FC1=C(Cl)C2CCC1C2
684,3,COC(=O)C(C#N)=[NH+][C-](C)C#N.FC1=C(Cl)C2CCC1C2
685,4,CNC(=O)C1=C(c2ccccc2)C2C=CC1O2.C[C-](C#N)[N+]#N
686,4,CNC(=O)C1=C(c2ccccc2)C2C=CC1O2.C[C-](C#N)[N+]#N
687,4,CNC(=O)C1=C(c2ccccc2)C2C=CC1O2.C[C-](C#N)[N+]#N
688,4,CNC(=O)C1=C(c2ccccc2)C2C=CC1O2.C[C-](C#N)[N+]#N
689,4,CC1=C(C)C2C=CC1O2.CNC(=O)c1[nH+][c-](C(C)=O)c(=O)o1
690,4,CC1=C(C)C2C=CC1O2.CNC(=O)c1[nH+][c-](C(C)=O)c(=O)o1
691,3,COC(=O)[C-](C#N)[N+]#CC(C)=O.N#CC1=C(C#N)C2CCC1C2
692,0,COC(=O)[C-](C)[O+]=C(C#N)C(C)=O.FC1=C(F)C2C=CC1O2
693,0,COC(=O)[C-](C)[O+]=C(C#N)C(C)=O.FC1=C(F)C2C=CC1O2
694,0,CC1=CC2C=CC1O2.CNC(=O)c1[nH+][c-](C(=O)NC)c(=O)o1
695,0,CC1=CC2C=CC1O2.CNC(=O)c1[nH+][c-](C(=O)NC)c(=O)o1
696,0,CC1=CC2C=CC1O2.CNC(=O)c1[nH+][c-](C(=O)NC)c(=O)o1
697,0,CC1=CC2C=CC1O2.CNC(=O)c1[nH+][c-](C(=O)NC)c(=O)o1
698,1,CC(=O)C1=C(C)C2C=CC1O2.CC(=O)[C-](C#N)[N+](C)=C(C)C
699,1,CC(=O)C1=C(C)C2C=CC1O2.CC(=O)[C-](C#N)[N+](C)=C(C)C
700,1,CC(=O)C1=C(C)C2C=CC1O2.CC(=O)[C-](C#N)[N+](C)=C(C)C
701,1,CC(=O)C1=C(C)C2C=CC1O2.CC(=O)[C-](C#N)[N+](C)=C(C)C
702,1,CNC(=O)[C-](C#N)[N+]#N.FC(F)(F)C1=C(Cl)C2CCC1C2
703,1,CNC(=O)[C-](C#N)[N+]#N.FC(F)(F)C1=C(Cl)C2CCC1C2
704,2,CNC(=O)C1=CC2CCC1C2.C[C-](C#N)[N+]#Cc1ccccc1
